entity:sample_id	participant	submitter_id	sample_type_code	sample_type	tissue_type	tissue_type	sample_type	MethArray__Lift__methylation_beta_value__txt__drs_url	TissueSlide__msa__slide_image__drs_url	WXS__BWAMDupCoClean__aligned_reads__bam__drs_url	WXS__BWAMDupCoClean__aligned_reads__bai__drs_url	GeneArray__DNAcopy__copy_number_segment__txt__drs_url	GeneArray__DNAcopy__masked_copy_number_segment__txt__drs_url	WXS__MuTect2AggrMask__masked_somatic_mutation__maf__drs_url	WXS__MuTect2AggrMask__aggregated_somatic_mutation__maf__drs_url	WXS__VarScan2AggrMask__aggregated_somatic_mutation__maf__drs_url	WXS__VarScan2AggrMask__masked_somatic_mutation__maf__drs_url	WXS__MuSEAggrMask__aggregated_somatic_mutation__maf__drs_url	WXS__SomSnipAggrMask__aggregated_somatic_mutation__maf__drs_url	RNAseq__STAR2Pass__aligned_reads__bam__drs_url	RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__drs_url	TissueSlide__tsc__slide_image__drs_url	RNAseq__HTSeqCounts__gene_expression_quantification__txt__drs_url	RNAseq__HTSeqFPKM__gene_expression_quantification__txt__drs_url	miRNAseq__BWAaln__aligned_reads__bam__drs_url	miRNAseq__BWAaln__aligned_reads__bai__drs_url	miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__drs_url	miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__drs_url	TissueSlide__tsa__slide_image__drs_url	TissueSlide__ts1__slide_image__drs_url	TissueSlide__bsa__slide_image__drs_url	TissueSlide__tsb__slide_image__drs_url	ATACSeq__BWAwithMarkDuplicatesandBQSR__aligned_reads__bam__drs_url	ATACSeq__BWAwithMarkDuplicatesandBQSR__aligned_reads__bai__drs_url	TissueSlide__bs1__slide_image__drs_url	DiagSlide__dx1__slide_image__drs_url	TissueSlide__bsb__slide_image__drs_url	TissueSlide__ms1__slide_image__drs_url	TissueSlide__bsc__slide_image__drs_url	TissueSlide__tsd__slide_image__drs_url	TissueSlide__ts2__slide_image__drs_url	TissueSlide__bs2__slide_image__drs_url	DiagSlide__dx2__slide_image__drs_url	TissueSlide__ts3__slide_image__drs_url	TissueSlide__msb__slide_image__drs_url	TissueSlide__bs4__slide_image__drs_url	TissueSlide__bs3__slide_image__drs_url	TissueSlide__tsf__slide_image__drs_url	TissueSlide__bs6__slide_image__drs_url	TissueSlide__bs5__slide_image__drs_url	TissueSlide__tse__slide_image__drs_url	TissueSlide__msc__slide_image__drs_url	TissueSlide__tsg__slide_image__drs_url	TissueSlide__ts6__slide_image__drs_url	TissueSlide__ts4__slide_image__drs_url	TissueSlide__bs7__slide_image__drs_url	TissueSlide__ts7__slide_image__drs_url	TissueSlide__ts5__slide_image__drs_url	TissueSlide__bsd__slide_image__drs_url	TissueSlide__tsh__slide_image__drs_url	TissueSlide__ms2__slide_image__drs_url	TissueSlide__tsi__slide_image__drs_url	DiagSlide__dx3__slide_image__drs_url	DiagSlide__dx4__slide_image__drs_url
f2c6fe23-abaa-4e50-b6a3-18434689ab51	ccb22ecc-6e18-44b8-ad48-6ab51314b16e	TCGA-D8-A142-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/576ee1db-2db3-42b0-bb81-0d90b4b6f5a4	drs://dataguids.org/542675c9-9bfa-47f3-8e75-065b421a5a24	drs://dataguids.org/9e52e47d-078b-46fb-8867-ee0aa924029f	drs://dataguids.org/2dfbf676-71c6-4a5d-98ca-60a19d9ef55d	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
c3927b5c-d641-45e5-87ea-9cc18c7ec85e	cea9d8f9-e18c-4947-a461-5f712e3c1e6d	TCGA-E9-A229-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/68add2d2-8ef6-48e0-a1aa-9472720ece17	__DELETE__	drs://dataguids.org/8b2a1919-98a4-4b3c-a257-8a6f85fe6d81	drs://dataguids.org/9829afcd-372b-48c8-9b09-0014f16489fa	drs://dataguids.org/83084718-f5a1-4185-b5d8-5897c474f5da	drs://dataguids.org/694ca0f8-2cca-49d2-a908-f4911d365c88	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/c261b894-7237-4d89-b361-b75087f8cc99	drs://dataguids.org/a07ab561-069b-47a5-add3-90f9d733a455	drs://dataguids.org/283c5bd3-7a2c-4c4d-9cdd-38eb023aa119	drs://dataguids.org/111e0f1e-be22-4ab7-aa02-502bc34a6932	__DELETE__	drs://dataguids.org/d0874ef7-e2aa-4d96-ac9a-969ef6052172	drs://dataguids.org/2b975ee2-75c6-489e-8d1c-e9f16fa272ab	drs://dataguids.org/23bf746a-797a-47f5-afd1-76ff723d942e	drs://dataguids.org/d85a548f-a2f9-437d-b9a6-df532cf95166	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
68ea8887-401b-46d9-ae28-8bcbe624f1c6	124b693c-77dc-4fa8-b703-54e8b5054a92	TCGA-HN-A2NL-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/937e3716-af26-4aac-a76a-7da66a372d13	drs://dataguids.org/66fe478d-4577-4e26-820d-f39aa793f54d	drs://dataguids.org/1066807a-f5c8-4477-8bc8-5f2207601408	drs://dataguids.org/679a89f5-805d-440c-9cfe-9be29225915b	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
daec3a82-e1f5-4d6f-87dd-90853e48bf29	124b693c-77dc-4fa8-b703-54e8b5054a92	TCGA-HN-A2NL-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/36e8152a-4857-4482-ac23-9b4cfd6adbef	__DELETE__	drs://dataguids.org/44a3f6a0-b438-4cb2-aaff-b35d55050417	drs://dataguids.org/bb5196f8-e254-4f5f-bddc-00375c94bdb9	drs://dataguids.org/71928086-7e09-4677-bb9d-b14a0abd301d	drs://dataguids.org/e00a389d-7ee9-4245-b5bf-68e339f0aa24	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/374c4366-4424-4da6-a1fa-caa3b2b12148	drs://dataguids.org/505dfb6f-b918-486b-a4e0-3d2e69198e1f	__DELETE__	drs://dataguids.org/5a440e74-1b65-4e07-8ab3-2ecc194e6d63	drs://dataguids.org/40bd567d-80f1-40b4-a429-89dde4d3c4b8	drs://dataguids.org/4e594f2b-6bdf-4de2-8b7a-5d689e8fe539	drs://dataguids.org/c4c0f174-ab5f-4465-b733-66ab7dcd78b0	drs://dataguids.org/e9eabd40-b997-417b-acf5-308e53803efc	drs://dataguids.org/2f2e3dd5-9703-42d2-92a7-d8d4a46a6b7c	drs://dataguids.org/6603d3ec-3772-40e9-aa4b-c86114bf20fb	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
1cb37b69-c0a9-4b5c-baf5-4107d0e029ad	8a0ef221-8070-43fc-9d98-def90abe4871	TCGA-E2-A1B1-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/b0738ee3-2bd6-4f0d-88e3-4e0c2fda932f	__DELETE__	drs://dataguids.org/49570209-b259-447c-9f38-0dd266ca601e	drs://dataguids.org/95f18c67-7869-4ed8-ad89-10ce25ebc1f8	drs://dataguids.org/3017172a-f8bb-4539-80df-17c759071f4b	drs://dataguids.org/bcdd07a3-ade9-476b-9423-1e36f8ddb455	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/4e0cefed-f1be-43ae-b0e6-23800873b9b2	drs://dataguids.org/f879bd08-b567-450d-a277-3b88ea93b777	__DELETE__	drs://dataguids.org/cec409b6-ef58-40ae-820e-36326a7343a3	__DELETE__	drs://dataguids.org/dddf9287-12c8-4799-9ed6-60778c4a0b9c	drs://dataguids.org/02de0c38-30c7-45ac-9474-66601e7ac11a	drs://dataguids.org/e2f83aa2-8089-4a9e-b2d8-bdec8283de69	drs://dataguids.org/6e4ce9ff-1185-4e93-8c05-2a641b1feb0e	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/b11e1315-6e10-4811-98db-4c32d8e76138	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
0cf5f314-5cc8-4c4c-853a-e4bcbc749acc	e666081b-caaf-4e8b-9446-807be71201a5	TCGA-BH-A0HA-11A	NT	Solid Tissue Normal	Not Reported	Not Reported	Solid Tissue Normal	drs://dataguids.org/321e45a0-12e7-45c1-af0b-b2d6a6912414	__DELETE__	drs://dataguids.org/c61bb1ab-688f-4d58-8388-60ae77c28840	drs://dataguids.org/9b3b0327-355a-4ca5-8058-3b640988b59e	__DELETE__	drs://dataguids.org/96b56d18-e1fa-42b0-8624-28b9c7d2e7ca	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/09e07a68-a443-4c16-a0de-78cd8aea59c0	drs://dataguids.org/83d6554b-ee60-45f9-966a-0edd39de089c	drs://dataguids.org/01e06aec-99a7-4a9a-92a8-1389a21e1b02	drs://dataguids.org/0389c08d-927d-4254-8d7f-f44963594db3	drs://dataguids.org/41628e37-ca0e-413e-97b2-c5b3b2ea8386	drs://dataguids.org/092121d8-a7c4-4ce2-9e6d-7c419fb8cbc6	drs://dataguids.org/f8c9a450-2bd6-47dd-9a37-5f7fdb947b67	drs://dataguids.org/6fef6e45-aa6e-41e6-98b1-5dbb9a67b31f	drs://dataguids.org/8c9b3702-7326-45fc-8457-168dd4921afb	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
ea0b870f-324e-4d12-be78-1737ef7f80b5	71229981-97c2-4ae1-a130-fe5de336b37d	TCGA-C8-A12T-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/846bc7c4-faae-4053-8fea-fe0108eb46e1	__DELETE__	drs://dataguids.org/9a068802-8a17-491e-b32f-33416d22a6fd	drs://dataguids.org/e744f0f6-33e5-49f3-a047-356b5f124e4e	drs://dataguids.org/fb10a47e-75a0-4045-a8fd-8acf30e1a3a6	drs://dataguids.org/8294b282-6e4b-42f7-a31f-635a8d28b7a4	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/ec73351e-c13d-4364-adc8-40b2240168b5	drs://dataguids.org/205a7b80-f28e-499d-90d4-a88c08f5e904	__DELETE__	drs://dataguids.org/c46afcdd-d776-482c-9d23-5f17f8c9c106	drs://dataguids.org/d3a17c36-d702-4045-bd9d-c30a751be754	drs://dataguids.org/f5f1219c-a598-421d-ab6b-54998fb85f8c	drs://dataguids.org/4b22169b-b3ff-43b8-82bf-be68053436c3	drs://dataguids.org/a5400877-bf80-4332-a111-8ef646135782	drs://dataguids.org/0895e2a3-5571-4ee2-b715-a424d0c9fec4	drs://dataguids.org/c78e720a-da78-4b85-8e12-380bd94b1e43	__DELETE__	drs://dataguids.org/47551482-8eb3-4bd3-8b1b-c95db5992532	__DELETE__	drs://dataguids.org/e02cdd2c-6a1c-4666-a9fb-f4444d16fcd4	drs://dataguids.org/d086d152-817c-4ca7-b1ed-9e8a10e3379b	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
929844fc-9ba9-41f9-b2e0-198f44e09e98	bac4b268-c781-4408-96d8-43a48fec7418	TCGA-BH-A2L8-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/f676d3f0-c9e3-4847-abfc-9263c46e4896	drs://dataguids.org/3b9fd906-684a-4dc6-8820-bfc4412cc32f	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
6526e884-ca7a-4f10-9cb8-fe8fa90f1dbb	be9bf36a-12e1-4386-addf-1686dc8b49de	TCGA-E2-A153-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/ae843a4d-c18d-460c-80fe-2a57a9eba9f7	__DELETE__	drs://dataguids.org/85258fb2-26ab-4a66-b8a5-5a58bf9275e0	drs://dataguids.org/d3654fc7-bb8a-40c9-85ac-a6480493b031	__DELETE__	drs://dataguids.org/8191e550-40d6-4f15-85b3-c2a3b13edc82	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/091a54cd-e3b3-4af2-828f-a80e64504f5e	drs://dataguids.org/134f2396-e43f-44e9-a154-8dbdd7dc6f5c	__DELETE__	__DELETE__	drs://dataguids.org/c592136f-d0fe-42c7-874b-980d822499a4	drs://dataguids.org/10c7183a-27c5-461b-88fe-4701d78b8e78	drs://dataguids.org/b5872efb-ca80-4faf-9fbe-d990040ee2ea	drs://dataguids.org/d4976851-cef0-47d5-9ea6-8c72ece9ed7a	drs://dataguids.org/9b0d4a79-326d-45ed-b73f-e912fe971354	drs://dataguids.org/3a7875e9-5e68-40d1-a8df-0182b308d029	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
624d0956-1c6a-49fc-8135-05a677775b88	be9bf36a-12e1-4386-addf-1686dc8b49de	TCGA-E2-A153-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/a72c8757-156e-4db5-85f5-b577bc9d40ec	drs://dataguids.org/7780d053-1393-4e46-b11a-57d2df82b1de	drs://dataguids.org/6111d423-6f86-4619-b89d-e6c035a86f41	drs://dataguids.org/d1f98a95-3c1c-4115-ab3c-5611cf54a4a1	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
ae72a901-e7b7-41cf-8eeb-2a7fb51e14f0	d4a1ecdc-399c-4f82-aa7a-68a0c82ded3f	TCGA-E9-A243-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/e23a9840-de07-4171-b82e-c94ee000ff86	__DELETE__	drs://dataguids.org/f551da24-9e2d-40e5-bda0-c503c3447340	drs://dataguids.org/19a69841-4be4-441a-a141-f4790404c036	drs://dataguids.org/30464cf5-f165-4e73-884e-d73fb73a7ff3	drs://dataguids.org/597fe2c0-67ef-4e5b-a845-5559ed0c9e9c	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/789ddd33-381e-447e-81af-485bd7659385	drs://dataguids.org/826a8a6c-ee23-40d9-aaf6-aa243e97548e	__DELETE__	drs://dataguids.org/6aa2d357-a2e7-4b85-a552-8cc8700424aa	drs://dataguids.org/214fc4ae-6989-4b3d-b3ef-0416c9685308	drs://dataguids.org/d9d04336-81f0-486b-8003-0f1fa52f617b	drs://dataguids.org/5621aa25-97a3-48e3-87cc-a43375c6eff7	drs://dataguids.org/c4c8ab78-32a4-4bcc-842a-766bf5157590	drs://dataguids.org/e5b23567-2cc7-41b8-9469-d911b485708a	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/9259d2f4-23ce-4983-93c9-34bd29f34f92	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
4c42ec4c-0ebd-41ff-8758-1e6a69cf7eb3	182c4bdf-2c58-4303-b034-459da86b9d90	TCGA-E9-A54Y-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/e9395709-5c38-443e-a6e4-d0898a8950f1	__DELETE__	drs://dataguids.org/a4e8de29-dbdf-4ecb-9b25-5da6636a404b	drs://dataguids.org/dd42d2a5-5d5b-4d86-a088-efe4bbfd77ec	drs://dataguids.org/473abd20-e572-4ddc-b66a-a63d9c3b90f5	drs://dataguids.org/6e5f9534-6159-4c17-b5b6-890d94a6de6d	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/0757336a-c287-4eb3-824b-d6bf9f1fa462	drs://dataguids.org/b0f299ac-9b6a-4908-bd4f-33dc03d07d47	__DELETE__	drs://dataguids.org/03a14fd4-7f25-4a71-a5ca-40602c3f1c9d	drs://dataguids.org/6ab2dd1f-500b-4219-a775-e1bbfe8a368b	drs://dataguids.org/6a6d4980-d3e0-487a-b43b-01ad1d20d892	drs://dataguids.org/cf0b1207-5cae-4605-a39c-bed8183de778	drs://dataguids.org/856370c1-163c-4915-b71b-be8731c012e2	drs://dataguids.org/c05be539-4cfe-4b31-afb7-450514bfdd36	drs://dataguids.org/9e80d50a-9fd0-445d-837d-cdea6d1b358b	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
